ID305B,WATER_NAME,LOCATION,source,coord,county
VAV-B50R_ZZZ03A14,Unsegmented x-tribs in VAV-B50R - PS69,Unsegmented waters in VAV-B50R (North Fork Shenandoah River/Narrow Passage Creek) watershed.,rvr,"c(-78.4650649897477, 38.9460725749147)",Shenandoah
VAV-B51R_CLT01A02,Catlett Run,Catlett Run and tributary from the headwaters downstream to its confluence with Molly Booth Run.,rvr,"c(-78.2815344956021, 39.0101335157774)",Warren
VAV-B51R_MBR01A02,Molly Booth Run,Molly Booth Run and tributary from the headwaters downstream to its confluence with the North Fork Shenandoah River.,rvr,"c(-78.2683447369005, 39.0056166604389)",Warren
VAV-B51R_NFS01A00,North Fork Shenandoah River,North Fork Shenandoah River from the old dam site at the boat ramp downstream to its confluence with the South Fork Shenandoah River.,rvr,"c(-78.1932459379105, 38.9469050699625)",Warren
VAV-B51R_NFS02A00,North Fork Shenandoah River,North Fork Shenandoah River from its confluence with Passage Creek downstream to the old dam site at the boat ramp.,rvr,"c(-78.2362727616687, 38.9654938795341)",Warren
VAV-B51R_NFS03A00,North Fork Shenandoah River,North Fork Shenandoah River from the Winchester Public Water Intake downstream to its confluence with Passage Creek.,rvr,"c(-78.2807158175726, 38.9769730972947)",Warren
VAV-B51R_NFS04A00,North Fork Shenandoah River,North Fork Shenandoah River from the Route 55 bridge crossing downstream to the Winchester Public Water Intake.,rvr,"c(-78.3177242473064, 38.9800312784058)",Shenandoah
VAV-B51R_NFS04B10,North Fork Shenandoah River,North Fork Shenandoah River from the 5 mile upper limit of the PWS designation for the Winchester Public Water Intake downstream to the Route 55 bridge crossing.,rvr,"c(-78.3402656970459, 38.9709983122313)",Shenandoah
VAV-B51R_NFS05A00,North Fork Shenandoah River,North Fork Shenandoah River from the Strasburg Public Water Intake downstream to the 5 mile upper limit of the PWS designation for the Winchester Public Water Intake.,rvr,"c(-78.3599082387131, 38.9785921914885)",Shenandoah
VAV-B51R_NFS06A00,North Fork Shenandoah River,North Fork Shenandoah River from the 5 mile upper limit of the PWS designation for the Strasburg Public Water Intake downstream to the Strasburg Public Water Intake.,rvr,"c(-78.3757252675632, 38.9659970836764)",Shenandoah
VAV-B51R_NFS07A00,North Fork Shenandoah River,North Fork Shenandoah River from its confluence with Toms Brook downstream to the 5 mile upper limit of the PWS designation for the Strasburg Public Water Intake.,rvr,"c(-78.3927077730627, 38.9376860861216)",Shenandoah
VAV-B51R_PYH01A06,Posey Hollow,Posey Hollow from the headwaters downstream to its confluence with the North Fork Shenandoah River.,rvr,"c(-78.4165847300788, 38.9507416055298)",Shenandoah
VAV-B51R_SFT01A20,South Fork Tumbling Run,South Fork Tumbling Run from the headwaters downstream to its confluence with Tumbling Run.,rvr,"c(-78.433186730641, 38.9883890168749)",Shenandoah
VAV-B51R_TBL01A00,Tumbling Run,Tumbling Run from the 5 mile upper limit of the PWS designation for Strasburg Public Water Intake downstream to its confluence with the North Fork Shenandoah River.,rvr,"c(-78.3889212393037, 38.9796785223699)",Shenandoah
VAV-B51R_TBL02A04,Tumbling Run,Tumbling Run from the headwaters downstream to the 5 mile upper limit of the PWS designation for the Strasburg Public Water Intake.,rvr,"c(-78.4101231311153, 39.0044878112774)",Shenandoah
VAV-B51R_ZZZ01A00,Unsegmented x-tribs in VAV-B51R (Section 6c),Unsegmented waters located in the VAV-B51R (Lower North Fork Shenandoah River/Tumbling Run) watershed.,rvr,"c(-78.4077230731989, 38.9834994037937)",Shenandoah
VAV-B51R_ZZZ02A10,Unsegmented x-tribs in VAV-B51R (Section 6),Unsegmented waters located in the VAV-B51R (Lower North Fork Shenandoah River/Tumbling Run) watershed.,rvr,"c(-78.3543136022999, 38.9827630162577)",Shenandoah
VAV-B51R_ZZZ03A14,Unsegmented x-tribs in VAV-B51R - PS78,Unsegmented waters located in the VAV-B51R (Lower North Fork Shenandoah River/Tumbling Run) watershed.,rvr,"c(-78.2761006332389, 38.9793751697008)",Warren
VAV-B52R_CDR01A00,Cedar Creek,Cedar Creek from its confluence with Duck Run downstream to its confluence with Fall Run.,rvr,"c(-78.3792027466138, 39.0959909493342)",Shenandoah
VAV-B52R_CDR02A00,Cedar Creek,Cedar Creek from the Route 55 bridge crossing downstream to its confluence with Duck Run.,rvr,"c(-78.4066127847358, 39.0900867534536)",Frederick
VAV-B52R_CDR02B10,Cedar Creek,Cedar Creek from its confluence with Paddy Run downstream to the Route 55 bridge crossing.,rvr,"c(-78.4430488072353, 39.0517145271194)",Frederick
VAV-B52R_CDR03A00,Cedar Creek,Cedar Creek from the U.S. Forest Service boundary downstream to its confluence with Paddy Run.,rvr,"c(-78.4770840374169, 39.0152541841087)",Shenandoah
VAV-B52R_CDR03B10,Cedar Creek,Cedar Creek from its confluence with a spring branch near Van Buren Furnace downstream to the U.S. Forest Service boundary.,rvr,"c(-78.522008308198, 38.9866283577289)",Shenandoah
VAV-B52R_CDR04A02,Cedar Creek,Cedar Creek from the headwaters downstream to its confluence with a spring branch near Van Buren Furnace.,rvr,"c(-78.5780629887701, 38.9593386627106)",Shenandoah
VAV-B52R_DCK01A00,Duck Run,Duck Run and its tributaries from the headwaters downstream to its confluence with Cedar Creek.,rvr,"c(-78.4332053152395, 39.1059811487969)",Frederick
VAV-B52R_FLR01A14,Fall Run,Fall Run and its tributaries from the headwaters downstream to its confluence with Cedar Creek.,rvr,"c(-78.3960023107491, 39.1228405387725)",Frederick
VAV-B52R_FUR01A00,Furnace Run,Furnace Run and its tributaries from the headwaters downstream to its confluence with Fall Run.,rvr,"c(-78.3758237507726, 39.1460078248834)",Frederick
VAV-B52R_GSR01A16,Gravel Springs,Gravel Springs from the headwaters downstream to its confluence with Cedar Creek.,rvr,"c(-78.4518209554421, 39.0816326241242)",Frederick
VAV-B52R_PDY01A00,Paddy Run,Paddy Run from a point 1.8 miles upstream of Cedar Creek downstream to its confluence with Cedar Creek.,rvr,"c(-78.4659121371529, 39.0315241562716)",Shenandoah
VAV-B52R_PDY02A10,Paddy Run,Paddy Run from the headwaters downstream to a point 1.8 miles upstream of Cedar Creek.,rvr,"c(-78.5191608487961, 39.0474264041389)",Shenandoah
VAV-B52R_XCR01A16,UT to Cedar Creek X-trib,UT to Cedar Creek X-trib from the headwaters downstream to its confluence with Cedar Creek X-trib.,rvr,"c(-78.578900662421, 38.9772262703688)",Shenandoah
VAV-B52R_XOS01A00,Orndorff Spring Branch,Orndorff Spring Branch from the spring down stream to its confluence with Cedar Creek.,rvr,"c(-78.5123415444241, 38.9911281698417)",Shenandoah
VAV-B52R_XSF01A04,Cedar Creek X-Trib,Cedar Creek X-trib from the headwaters downstream to its confluence with Cedar Creek.,rvr,"c(-78.5700382036532, 38.9767773244646)",Shenandoah
VAV-B52R_XSG01A04,Sulphur Springs,Sulphur Springs from the headwaters downstream to its confluence with Cedar Run.,rvr,"c(-78.5572599438544, 38.9876464785111)",Shenandoah
VAV-B52R_XSH01A04,Vance's Cove,Vance's Cove from the headwaters downstream to its confluence with Paddy Run.,rvr,"c(-78.5068690782754, 39.073045971338)",Frederick
VAV-B52R_ZZZ01A00,Unsegmented x-tribs in VAV-B52R - PS72,Unsegmented waters located in VAV-B52R (Upper Cedar Creek) watershed.,rvr,"c(-78.4417900315823, 39.0625195569165)",Frederick
VAV-B52R_ZZZ02A10,Unsegmented x-tribs in VAV-B52R,Unsegmented waters located in VAV-B52R (Upper Cedar Creek) watershed. (Natural Trout Waters),rvr,"c(-78.5402112420475, 38.9874524050856)",Shenandoah
VAV-B52R_ZZZ03A10,Unsegmented x-tribs in VAV-B52R - PS71,Unsegmented waters located in VAV-B52R (Upper Cedar Creek) watershed.,rvr,"c(-78.4984330962235, 39.0315626546361)",Shenandoah
VAV-B53R_CDR01A00,Cedar Creek,Cedar Creek from its confluence with Stickley Run downstream to its confluence with the North Fork Shenandoah River.,rvr,"c(-78.3231082510353, 38.9993778073189)",Shenandoah
VAV-B53R_CDR02A00,Cedar Creek,Cedar Creek from its confluence with Fawcett Run downstream to its confluence with Stickley Run.,rvr,"c(-78.328485163051, 39.0482198450733)",Shenandoah
VAV-B53R_CDR03A10,Cedar Creek,Cedar Creek from its confluence with Fall Run downstream to its confluence with Fawcett Run.,rvr,"c(-78.3396301148465, 39.0934564262111)",Shenandoah
VAV-B53R_FRM01A00,Froman Run,Froman Run and tributaries from the headwaters downstream to its confluence with Cedar Creek.,rvr,"c(-78.3115057468626, 39.1397159469579)",Frederick
VAV-B53R_MDB01A00,Meadow Brook,Meadow Brook and tributaries from a point 5 miles upstream of Cedar Creek downstream to its confluence with Cedar Creek.,rvr,"c(-78.278669289434, 39.0404469856963)",Frederick
VAV-B53R_MDB02A10,Meadow Brook,Meadow Brook and tributaries from the headwaters downstream to a point 5 miles upstream of Cedar Creek.,rvr,"c(-78.2614968499025, 39.0788946842058)",Frederick
VAV-B53R_MLB01A00,Mulberry Run,Mulberry Run and tributaries from the headwaters downstream to its confluence with Cedar Creek.,rvr,"c(-78.3835708185814, 39.041752534295)",Shenandoah
VAV-B53R_ZZZ01A00,Unsegmented PWS x-tribs in VAV-B53R,Unsegmented waters in VAV-B53R (Lower Cedar Creek) watershed that are part of the PWS designation for the Strasburg Public Water Intake on the North Fork Shenandoah River.,rvr,"c(-78.3214016049298, 38.9967763975416)",Shenandoah
VAV-B53R_ZZZ01B00,Unsegmented x-tribs in VAV-B53R - PS75,Unsegmented waters in the VAV-B53R (Lower Cedar Creek) watershed.,rvr,"c(-78.3322366503441, 39.0636752250486)",Shenandoah
VAV-B53R_ZZZ02A10,Unsegmented x-tribs in VAV-B53R - PS74,Unsegmented waters in the VAV-B53R (Lower Cedar Creek) watershed.,rvr,"c(-78.3271793570724, 39.1061629049359)",Frederick
VAV-B54R_LPC01A00,Little Passage Creek,Little Passage Creek from the headwaters (Strasburg Reservoir) downstream to its confluence with Passage Creek.,rvr,"c(-78.3697846431791, 38.9209292985324)",Shenandoah
VAV-B54R_MML01A04,Mill Run,Mill Run from the headwaters downstream to its confluence with Passage Creek.,rvr,"c(-78.3565815023066, 38.8767200124674)",Shenandoah
VAV-B54R_MNE01A00,Mine Run,Mine Run from the headwaters downstream to its confluence with Passage Creek.,rvr,"c(-78.4042608084073, 38.8876600985116)",Shenandoah
VAV-B54R_PMR01A00,Peters Mill Run,Peters Mill Run from the headwaters downstream to its confluence with Passage Creek.,rvr,"c(-78.4602086360488, 38.8437186181805)",Shenandoah
VAV-B54R_PSG01A00,Passage Creek,Passage Creek from the U. S. Forest Service boundary downstream to its confluence with the North Fork Shenandoah River.,rvr,"c(-78.2781799043729, 38.9592599179335)",Warren
VAV-B54R_PSG01B10,Passage Creek,Passage Creek from a point 4.6 miles upstream of the U. S. Forest Service boundary downstream to the U.S. Forest Service boundary.,rvr,"c(-78.3227243909702, 38.9309754545656)",Shenandoah
VAV-B54R_PSG01C10,Passage Creek,Passage Creek from its confluence with Peters Mill Run downstream to a point 4.6 miles upstream of the U. S. Forest Service boundary.,rvr,"c(-78.3796132921683, 38.878204156742)",Shenandoah
VAV-B54R_PSG02A00,Passage Creek,Passage Creek from the Route 675 bridge crossing at Big Spring downstream to its confluence with Peters Mill Run,rvr,"c(-78.467528873086, 38.7880034881732)",Shenandoah
VAV-B54R_PSG03A10,Passage Creek,Passage Creek from the headwaters downstream to the Route 675 bridge crossing at Big Spring.,rvr,"c(-78.5502054406186, 38.7124834627233)",Page
VAV-B54R_XEP01A02,Taskers Gap,Taskers Gap from the headwaters downstream to its confluence with Passage Creek.,rvr,"c(-78.5215332828522, 38.7627517098813)",Shenandoah
VAV-B54R_XPG01A08,Unnamed tributary to Passage Creek near Big Spring.,Unnamed tributary to Passage Creek near Big Spring from the headwaters downstream to its confluence with Passage Creek.,rvr,"c(-78.5291866624205, 38.7428097546422)",Shenandoah
VAV-B54R_XTC01A04,Duncan Hollow,Duncan Hollow from the headwaters downstream to its confluence with Passage Creek.,rvr,"c(-78.5392725735385, 38.7036625313766)",Page
VAV-B54R_ZZZ01A00,Unsegmented x-tribs in VAV-B45R - PS76,Unsegmented waters located in the VAV-B54R (Passage Creek) watershed.,rvr,"c(-78.4861583940146, 38.7841367821465)",Shenandoah
VAV-B54R_ZZZ02A10,Unsegmented x-tribs in VAV-B45R - PS77,Unsegmented waters located in the VAV-B54R (Passage Creek) watershed.,rvr,"c(-78.3634678326135, 38.894720142004)",Shenandoah
VAV-B55R_BMR01A00,Borden Marsh Run,Borden Marsh Run and tributaries from the headwaters downstream to its confluence with the Shenandoah River.,rvr,"c(-78.1081415280516, 39.0299690279556)",Clarke
VAV-B55R_HVL01A00,Howellsville Branch,Howellsville Branch from the headwaters downstream to its confluence with the Shenandoah River.,rvr,"c(-78.0613538584582, 38.9613199954661)",Warren
VAV-B55R_MAN01A00,Manassas Run,Manassas Run from the Apple House WWTP discharge downstream to its confluence with the Shenandoah River.,rvr,"c(-78.1235739360518, 38.9311586223675)",Warren
VAV-B55R_MAN02A04,Manassas Run,Manassas Run and tributaries from the headwaters downstream to the Apply House WWTP discharge.,rvr,"c(-78.0824045846718, 38.902769651001)",Warren
VAV-B55R_SHN01A00,Shenandoah River,Shenandoah River from its confluence with Oregon Hollow downstream to its confluence with Long Branch.,rvr,"c(-78.0681038186217, 38.9958489062784)",Warren
VAV-B55R_SHN01B10,Shenandoah River,Shenandoah River from the power plant dam near Front Royal downstream to its confluence with Oregon Hollow.,rvr,"c(-78.138560972168, 38.9628560551249)",Warren
VAV-B55R_SHN02A00,Shenandoah River,Shenandoah River from the confluence of the North and South Fork's downstream to the power plant dam near Front Royal.,rvr,"c(-78.1729422321095, 38.9556110460952)",Warren
VAV-B55R_VNS01A04,Venus Run,Venus Run and tributaries from the headwaters downstream to its confluence with the Shenandoah River.,rvr,"c(-78.0408942850563, 38.9837166426786)",Warren
VAV-B55R_WLO01A06,Willow Brook,Willow Brook from the headwaters downstream to its confluence with the Shenandoah River.,rvr,"c(-78.14130905737, 38.9943590618425)",Warren
VAV-B55R_ZZZ01A00,Unsegmented x-tribs in VAV-B55R,Unsegmented waters located in the VAV-B55R (Upper Shenandoah River) watershed.,rvr,"c(-78.0665731814032, 38.9870923560693)",Warren
VAV-B55R_ZZZ02A14,Unsegmented x-tribs in VAV-B55R - PS80,Unsegmented waters located in the VAV-B55R (Upper Shenandoah River) watershed.,rvr,"c(-78.1260901686196, 38.9398403434106)",Warren
VAV-B56R_CRO01A00,Crooked Run,Crooked Run from the Nineveh Spring outfall downstream to its confluence with the Shenandoah River.,rvr,"c(-78.183921834292, 38.9846897768486)",Warren
VAV-B56R_CRO01B16,Crooked Run,Crooked Run from the Lake Frederick dam downstream to its confluence with the Nineveh Spring outfall.,rvr,"c(-78.1626951339973, 39.0289346483965)",Frederick
VAV-B56R_CRO02A16,Crooked Run,Crooked Run and tributary from the headwaters downstream to Lake Frederick,rvr,"c(-78.164186796185, 39.0664524563997)",Frederick
VAV-B56R_MCR01A00,Molly Camel Run,Molly Camel Run from the headwaters downstream to its confluence with West Run.,rvr,"c(-78.2317494753131, 38.9916328365805)",Warren
VAV-B56R_SHP01A00,Sheep Run,Sheep Run and tributaries from the headwaters downstream to its confluence with West Run.,rvr,"c(-78.2150916455016, 39.0342869130206)",Frederick
VAV-B56R_STV01A00,Stephens Run,Stephens Run from an unnamed tributary .99 miles upstream of Crooked Run downstream to its confluence with Crooked Run.,rvr,"c(-78.1715461642622, 39.0199213425119)",Frederick
VAV-B56R_STV02A08,Stephens Run,Stephens Run from the headwaters downstream to an unnamed tributary .99 miles upstream from the confluence with Crooked Run. (Segment includes unnamed tributary),rvr,"c(-78.209197019497, 39.0593360716511)",Frederick
VAV-B56R_WST01A00,West Run,West Run from the headwaters downstream to its confluence with Crooked Run.,rvr,"c(-78.2246817985241, 39.0193571605903)",Frederick
VAV-B56R_XCE01A02,Crooked Run UT,Unnamed tributary of Crooked Run feeding the east arm of Lake Frederick from the headwaters downstream to Lake Frederick.,rvr,"c(-78.1529921906915, 39.0569325001284)",Frederick
VAV-B56R_XCO01A10,X-trib to Crooked Run,X-trib to Crooked Run from the headwaters downstream to its confluence with Crooked Run,rvr,"c(-78.1484695394022, 39.0312880024257)",Warren
VAV-B56R_XCR01A06,X-trib to Crooked Run,X-trib to Crooked Run from its headwaters downstream to its confluence with Crooked Run,rvr,"c(-78.186138908722, 38.9785941312261)",Warren
VAV-B56R_XDR01A06,Dry Run,Dry Run from the headwaters downstream to its confluence with West Run,rvr,"c(-78.2468851773343, 39.0182775173984)",Frederick
VAV-B56R_ZZZ01A00,Unsegmented x-tribs in VAV-B56R,Unsegmented waters located in the VAV-B56R (Crooked Run) watershed.,rvr,"c(-78.2060066994542, 39.0290696463029)",Frederick
VAV-B57R_CPL01A00,Chapel Run,Chapel Run and tributaries from the headwaters downstream to its confluence with the Shenandoah River.,rvr,"c(-78.0135227065628, 39.1109092409375)",Clarke
VAV-B57R_LNG01A04,Long Branch,Long Branch from the headwaters downstream to its confluence with the Shenandoah River.,rvr,"c(-78.0484204376106, 39.0340205565508)",Clarke
VAV-B57R_LWS01A00,Lewis Run,Lewis Run from its confluence with an unnamed tributary downstream to its confluence with the Shenandoah River.,rvr,"c(-77.9814427238383, 39.0978959484288)",Clarke
